lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
19,0,0,4151,5678,5.52177574959,4121,0.157572018546,0.332102661823,0.5675806843,18,20,23,1742,2409,87,31,87,31,2415,1965,686,4.39637206254,7.7094439765,10.1146680276,11.1518063092,11.2348184149,0.000242659548653,0.018199466149,0.191215724339,0.552778451832,0.857316185392,3.3722043222,6.15108114548,8.95250920114,10.651687977,11.0770231981,0.0,0.0172288279544,0.157728706625,0.48289250182,0.80538704198
20,0,0,3886,5442,5.54221416237,4121,0.148346805446,0.319048838251,0.564668769716,15,24,10,1634,2252,73,31,73,31,2351,1753,732,4.40611319622,7.73726897828,10.1196841489,11.1417725182,11.2356401635,0.0,0.018199466149,0.18927444795,0.556175685513,0.855617568551,3.40253617498,6.22377997742,9.0230333107,10.6970613697,11.0844351678,0.0,0.0148022324678,0.158214025722,0.494540160155,0.808784275661
21,0,0,3864,5413,5.54085326636,4121,0.145139094587,0.311565046941,0.567338024751,14,13,20,1627,2237,64,34,64,34,2315,1781,689,4.38343795359,7.70822944658,10.1280219885,11.1261816396,11.2314114446,0.000242659548653,0.0165008493084,0.191215724339,0.537733559816,0.855617568551,3.41018409606,6.25149462466,9.03829432364,10.6889789139,11.107348803,0.000485319097306,0.0179568066003,0.156030089784,0.489444309634,0.814850764378
22,0,0,3814,5378,5.53701571162,4121,0.149791673182,0.308624229979,0.566610046105,15,14,12,1565,2249,59,33,59,33,2280,1773,654,4.40984897841,7.74181061832,10.1237552224,11.1775397108,11.2721613281,0.000242659548653,0.0179568066003,0.189759767047,0.563212812424,0.875272991992,3.37092954273,6.24717300502,9.02851773597,10.6369441687,11.0868142613,0.000242659548653,0.017471487503,0.153603494298,0.47027420529,0.808056297015
23,0,0,3909,5463,5.55186871412,4121,0.146743922954,0.308192330306,0.552778451832,16,12,11,1595,2314,67,27,67,27,2330,1793,661,4.42608293279,7.75562873339,10.1208485338,11.1553269129,11.2583138546,0.000242659548653,0.0157728706625,0.186605192914,0.549866537248,0.866779907789,3.43419290473,6.28327578217,9.07633521121,10.7029867636,11.121673524,0.0,0.0179568066003,0.16403785489,0.485076437758,0.82164523174
24,0,0,3783,5273,5.53259565616,4121,0.149684780886,0.319889912141,0.550594515894,16,16,18,1618,2165,63,40,63,40,2296,1827,633,4.37769280264,7.72719426791,10.114263938,11.1478678394,11.2251081296,0.000242659548653,0.0138315942732,0.186119873817,0.551565154089,0.851007037127,3.39972624977,6.23888392659,9.01013168548,10.6423919366,11.0716846706,0.000485319097306,0.0169861684057,0.155302111138,0.479980587236,0.805629701529
25,0,0,4094,5671,5.5303462257,4121,0.156338219775,0.337451178938,0.560786216938,19,16,14,1687,2407,72,27,72,27,2391,1962,633,4.40664431566,7.71227970162,10.0969159859,11.1561033791,11.2540623207,0.0,0.0177141470517,0.187818490658,0.553021111381,0.866537248241,3.36235304232,6.2323946432,9.01312482084,10.6506881048,11.0820601788,0.000242659548653,0.0194127638923,0.16039796166,0.484348459112,0.810240232953
26,0,0,3809,5273,5.54674247225,4121,0.147549962737,0.31563716909,0.558602281,12,15,18,1619,2190,67,33,67,33,2318,1720,653,4.39739745985,7.7455039195,10.1331831384,11.1453411376,11.24302581,0.000485319097306,0.0165008493084,0.19461295802,0.54768260131,0.857073525843,3.38984197358,6.25746105703,9.06816701043,10.6819441807,11.0720927607,0.0,0.0165008493084,0.169619024509,0.491628245571,0.803203106042
27,0,0,3902,5513,5.53362330757,4121,0.148606109693,0.303179736783,0.561999514681,14,26,16,1681,2221,75,31,75,31,2390,1777,678,4.41645777368,7.71289190961,10.0929907634,11.135661663,11.2402239237,0.0,0.0157728706625,0.182965299685,0.53700558117,0.859257461781,3.39741460482,6.22526447255,8.99967181465,10.654261294,11.0734133598,0.000242659548653,0.0157728706625,0.157486047076,0.485804416404,0.807085658821
28,0,0,3894,5381,5.53964149997,4121,0.153659684727,0.323068929685,0.564426110167,10,18,17,1647,2247,57,33,57,33,2295,1854,664,4.39838207783,7.70616293416,10.1002033916,11.1537615258,11.2450501139,0.0,0.0133462751759,0.191943702985,0.553021111381,0.862412035914,3.3858849744,6.25249779971,9.0485883981,10.6538226013,11.0750229832,0.0,0.0179568066003,0.159669983014,0.488473671439,0.805872361077
29,0,0,4008,5554,5.53288861456,4121,0.162814473788,0.326668775704,0.556661004611,14,17,21,1716,2292,78,32,78,32,2409,1868,706,4.39900501514,7.70917255836,10.0788225898,11.1504623554,11.2607803163,0.000242659548653,0.0155302111138,0.185149235622,0.558116961902,0.865809269595,3.39390870826,6.20951056078,9.014398357,10.6400977774,11.0781700829,0.000242659548653,0.0167435088571,0.153603494298,0.484348459112,0.81072555205
